"","Stand","GenusSpecies","Year","DoyStart","PlantGenusSpecies"
"320","2024_164:Holiday_med","Bombus flavifrons","2024",192,"Nothochelone nemorosa"
"321","2024_164:Holiday_med","Bombus vosnesenskii","2024",192,"Nothochelone nemorosa"
"322","2024_164:Holiday_med","Bombus flavifrons","2024",192,"Nothochelone nemorosa"
"323","2024_164:Holiday_med","Apis mellifera","2024",192,"Lupinus polyphyllus"
"324","2024_164:Holiday_med","Apis mellifera","2024",192,"Hypochaeris radicata"
"325","2024_164:Holiday_med","Bombus vosnesenskii","2024",192,"Nothochelone nemorosa"
"326","2024_164:Holiday_med","Apis mellifera","2024",192,"Hypochaeris radicata"
"327","2024_164:Holiday_med","Bombus vosnesenskii","2024",192,"Nothochelone nemorosa"
"328","2024_164:Holiday_med","Halictus farinosus","2024",192,"Hypochaeris radicata"
"329","2024_164:Holiday_med","Bombus vosnesenskii","2024",192,"Penstemon serrulatus"
"330","2024_164:Holiday_med","Bombus vosnesenskii","2024",192,"Lupinus latifolius"
"331","2024_164:Holiday_med","Bombus vosnesenskii","2024",192,"Penstemon serrulatus"
"332","2024_164:Holiday_med","Halictus rubicundus","2024",192,"Hypochaeris radicata"
"333","2024_164:Holiday_med","Apis mellifera","2024",192,"Hypochaeris radicata"
"334","2024_164:Holiday_med","Bombus vosnesenskii","2024",192,"Penstemon serrulatus"
"335","2024_164:Holiday_med","Bombus vosnesenskii","2024",192,"Nothochelone nemorosa"
"336","2021_167:Holiday_med","Lasioglossum inconditum","2021",134,"Iris tenax"
"337","2021_167:Holiday_med","Lasioglossum cordleyi","2021",192,"Senecio sylvaticus"
"338","2021_167:Holiday_med","Apis mellifera","2021",192,"Cirsium arvense"
"339","2021_167:Holiday_med","Apis mellifera","2021",192,"Cirsium arvense"
"340","2021_167:Holiday_med","Melissodes microstictus","2021",192,"Hypochaeris radicata"
"341","2021_167:Holiday_med","Anthophora urbana","2021",192,"Hypericum perforatum"
"342","2021_167:Holiday_med","Apis mellifera","2021",192,"Hypericum perforatum"
"343","2021_167:Holiday_med","Bombus vosnesenskii","2021",192,"Hypericum perforatum"
"344","2021_167:Holiday_med","Bombus vosnesenskii","2021",192,"Hypericum perforatum"
"345","2021_167:Holiday_med","Apis mellifera","2021",192,"Epilobium angustifolium"
"346","2021_167:Holiday_med","Bombus vosnesenskii","2021",192,"Hypericum perforatum"
"347","2021_167:Holiday_med","Apis mellifera","2021",192,"Epilobium angustifolium"
"348","2021_167:Holiday_med","Apis mellifera","2021",192,"Epilobium angustifolium"
"349","2021_167:Holiday_med","Apis mellifera","2021",192,"Cirsium arvense"
"350","2021_167:Holiday_med","Apis mellifera","2021",192,"Cirsium arvense"
"351","2021_167:Holiday_med","Apis mellifera","2021",192,"Epilobium angustifolium"
"352","2021_167:Holiday_med","Apis mellifera","2021",192,"Cirsium arvense"
"353","2021_167:Holiday_med","Apis mellifera","2021",192,"Epilobium angustifolium"
"354","2021_167:Holiday_med","Lasioglossum sisymbrii","2021",192,"Hypericum perforatum"
"355","2021_167:Holiday_med","Apis mellifera","2021",192,"Epilobium angustifolium"
"356","2021_167:Holiday_med","Apis mellifera","2021",192,"Epilobium angustifolium"
"357","2021_167:Holiday_med","Bombus vosnesenskii","2021",192,"Epilobium angustifolium"
"358","2021_167:Holiday_med","Bombus vosnesenskii","2021",192,"Hypericum perforatum"
"359","2021_167:Holiday_med","Bombus vosnesenskii","2021",220,"Hypericum perforatum"
"360","2021_167:Holiday_med","Apis mellifera","2021",220,"Epilobium angustifolium"
"361","2021_167:Holiday_med","Apis mellifera","2021",220,"Epilobium angustifolium"
"362","2021_167:Holiday_med","Lasioglossum titusi","2021",220,"Hypochaeris radicata"
"363","2021_167:Holiday_med","Bombus vosnesenskii","2021",220,"Epilobium angustifolium"
"364","2021_167:Holiday_med","Apis mellifera","2021",220,"Epilobium angustifolium"
"365","2021_167:Holiday_med","Apis mellifera","2021",220,"Epilobium angustifolium"
"366","2021_167:Holiday_med","Bombus vosnesenskii","2021",220,"Epilobium angustifolium"
"367","2021_167:Holiday_med","Apis mellifera","2021",220,"Epilobium angustifolium"
"368","2021_167:Holiday_med","Apis mellifera","2021",220,"Epilobium angustifolium"
"369","2021_167:Holiday_med","Halictus ligatus","2021",220,"Cirsium vulgare"
"370","2021_167:Holiday_med","Lasioglossum marinense","2021",220,"Hypochaeris radicata"
"371","2021_167:Holiday_med","Bombus vosnesenskii","2021",220,"Epilobium angustifolium"
"372","2021_167:Holiday_med","Apis mellifera","2021",220,"Epilobium angustifolium"
"373","2021_167:Holiday_med","Bombus vosnesenskii","2021",220,"Hypericum perforatum"
"374","2021_167:Holiday_med","Apis mellifera","2021",220,"Epilobium angustifolium"
"375","2021_167:Holiday_med","Apis mellifera","2021",220,"Epilobium angustifolium"
"376","2021_167:Holiday_med","Bombus vosnesenskii","2021",220,"Hypochaeris radicata"
"377","2021_167:Holiday_med","Bombus vosnesenskii","2021",220,"Epilobium angustifolium"
"378","2021_167:Holiday_med","Bombus vosnesenskii","2021",220,"Epilobium angustifolium"
"379","2021_167:Holiday_med","Lasioglossum marinense","2021",220,"Hypochaeris radicata"
"380","2022_167:Holiday_med","Apis mellifera","2022",167,NA
"381","2022_167:Holiday_med","Bombus vosnesenskii","2022",167,"Rubus ursinus"
"382","2022_167:Holiday_med","Apis mellifera","2022",167,"Rubus leucodermis"
"383","2022_167:Holiday_med","Halictus farinosus","2022",249,"Hypochaeris radicata"
"384","2022_167:Holiday_med","Megachile perihirta","2022",249,"Epilobium angustifolium"
"385","2022_167:Holiday_med","Fazia micura","2022",249,"Hypochaeris radicata"
"386","2022_167:Holiday_med","Bombus vosnesenskii","2022",249,"Epilobium angustifolium"
"387","2022_167:Holiday_med","Halictus farinosus","2022",249,"Hypochaeris radicata"
"388","2022_167:Holiday_med","Bombus vosnesenskii","2022",249,"Epilobium angustifolium"
"389","2022_167:Holiday_med","Lasioglossum titusi","2022",249,"Hypochaeris radicata"
"390","2022_167:Holiday_med","Apis mellifera","2022",249,"Hypochaeris radicata"
"391","2022_167:Holiday_med","Bombus vosnesenskii","2022",249,NA
"392","2022_167:Holiday_med","Bombus vosnesenskii","2022",249,"Epilobium angustifolium"
"393","2022_167:Holiday_med","Megachile rotundata","2022",249,"Cirsium arvense"
"394","2022_167:Holiday_med","Halictus farinosus","2022",249,"Hypochaeris radicata"
"395","2022_167:Holiday_med","Megachile perihirta","2022",249,"Hypochaeris radicata"
"396","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Epilobium angustifolium"
"397","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Epilobium angustifolium"
"398","2023_167:Holiday_med","Apis mellifera","2023",205,"Cirsium arvense"
"399","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"400","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"401","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"402","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"403","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"404","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"405","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Epilobium angustifolium"
"406","2023_167:Holiday_med","Lasioglossum titusi","2023",205,"Hypochaeris radicata"
"407","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"408","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"409","2023_167:Holiday_med","Bombus rufocinctus","2023",205,"Hypericum perforatum"
"410","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"411","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"412","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"413","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"414","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"415","2023_167:Holiday_med","Bombus rufocinctus","2023",205,"Hypericum perforatum"
"416","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"417","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Epilobium angustifolium"
"418","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"419","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"420","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"421","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"422","2023_167:Holiday_med","Apis mellifera","2023",205,"Epilobium angustifolium"
"423","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Epilobium angustifolium"
"424","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"425","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"426","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"427","2023_167:Holiday_med","Halictus ligatus","2023",205,"Erigeron annuus"
"428","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"429","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"430","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"431","2023_167:Holiday_med","Bombus vosnesenskii","2023",205,"Hypericum perforatum"
"432","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"433","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"434","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"435","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"436","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"437","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"438","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"439","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"440","2024_167:Holiday_med","Bombus fervidus","2024",198,"Hypochaeris radicata"
"441","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"442","2024_167:Holiday_med","Halictus rubicundus","2024",198,"Crepis capillaris"
"443","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"444","2024_167:Holiday_med","Bombus vosnesenskii","2024",198,"Hypochaeris radicata"
"445","2024_167:Holiday_med","Bombus rufocinctus","2024",198,"Hypochaeris radicata"
"446","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"447","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"448","2024_167:Holiday_med","Bombus vosnesenskii","2024",198,"Hypochaeris radicata"
"449","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"450","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"451","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"452","2024_167:Holiday_med","Halictus farinosus","2024",198,"Hypericum perforatum"
"453","2024_167:Holiday_med","Halictus rubicundus","2024",198,"Crepis setosa"
"454","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"455","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"456","2024_167:Holiday_med","Apis mellifera","2024",198,"Cirsium arvense"
"457","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"458","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"459","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"460","2024_167:Holiday_med","Bombus vosnesenskii","2024",198,"Hypochaeris radicata"
"461","2024_167:Holiday_med","Bombus rufocinctus","2024",198,"Hypochaeris radicata"
"462","2024_167:Holiday_med","Bombus vosnesenskii","2024",198,"Hypochaeris radicata"
"463","2024_167:Holiday_med","Bombus rufocinctus","2024",198,"Hypochaeris radicata"
"464","2024_167:Holiday_med","Halictus farinosus","2024",198,"Hypochaeris radicata"
"465","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"466","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"467","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"468","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"469","2024_167:Holiday_med","Bombus vosnesenskii","2024",198,"Gaultheria shallon"
"470","2024_167:Holiday_med","Halictus farinosus","2024",198,"Hypochaeris radicata"
"471","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"472","2024_167:Holiday_med","Bombus fervidus","2024",198,"Hypochaeris radicata"
"473","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"474","2024_167:Holiday_med","Apis mellifera","2024",198,"Cirsium arvense"
"475","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"476","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"477","2024_167:Holiday_med","Bombus vosnesenskii","2024",198,"Hypochaeris radicata"
"478","2024_167:Holiday_med","Bombus fervidus","2024",198,"Hypochaeris radicata"
"479","2024_167:Holiday_med","Apis mellifera","2024",198,"Epilobium angustifolium"
"480","2024_167:Holiday_med","Bombus rufocinctus","2024",198,"Hypochaeris radicata"
"481","2024_167:Holiday_med","Bombus rufocinctus","2024",198,"Hypochaeris radicata"
"482","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"483","2024_167:Holiday_med","Bombus rufocinctus","2024",198,"Hypochaeris radicata"
"484","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"485","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"486","2024_167:Holiday_med","Bombus fervidus","2024",198,"Hypochaeris radicata"
"487","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"488","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"489","2024_167:Holiday_med","Apis mellifera","2024",198,"Hypochaeris radicata"
"490","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"491","2021_170:Holiday_high","Bombus mixtus","2021",193,"Phacelia hastata"
"492","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"493","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"494","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"495","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"496","2021_170:Holiday_high","Eupeodes volucris","2021",193,"Phacelia hastata"
"497","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Hypericum perforatum"
"498","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"499","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"500","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"501","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"502","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"503","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"504","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"505","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"506","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"507","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"508","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"509","2021_170:Holiday_high","Melissodes communis","2021",193,"Cirsium vulgare"
"510","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"511","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"512","2021_170:Holiday_high","Anthidium atrifrons","2021",193,"Hypericum perforatum"
"513","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"514","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"515","2021_170:Holiday_high","Megachile angelarum","2021",193,"Phacelia hastata"
"516","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"517","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"518","2021_170:Holiday_high","Dianthidium ulkei","2021",193,"Phacelia hastata"
"519","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"520","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"521","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"522","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"523","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Hypericum perforatum"
"524","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"525","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"526","2021_170:Holiday_high","Bombus vosnesenskii","2021",193,"Phacelia hastata"
"527","2021_170:Holiday_high","Megachile brevis","2021",223,"Cirsium arvense"
"528","2021_170:Holiday_high","Bombus vosnesenskii","2021",223,"Phacelia hastata"
"529","2021_170:Holiday_high","Bombus vosnesenskii","2021",223,"Epilobium angustifolium"
"530","2021_170:Holiday_high","Bombus vosnesenskii","2021",223,"Stachys mexicana"
"531","2021_170:Holiday_high","Bombus vosnesenskii","2021",223,"Cirsium vulgare"
"532","2021_170:Holiday_high","Bombus rufocinctus","2021",223,"Phacelia hastata"
"533","2022_170:Holiday_high","Apis mellifera","2022",166,"Symphoricarpos sp."
"534","2022_170:Holiday_high","Apis mellifera","2022",166,"Phacelia hastata"
"535","2022_170:Holiday_high","Apis mellifera","2022",166,"Phacelia hastata"
"536","2022_170:Holiday_high","Bombus vosnesenskii","2022",166,"Phacelia hastata"
